문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q6061,L04,2,계산,학습,"밑면의 반지름이 3 cm, 높이가 4 cm인 원기둥의 부피는?",36π cm³,원기둥 부피 = πr²h = π × 3² × 4 = π × 9 × 4 = 36π cm³이다.,24π cm³,L04,잘못된 계산이다. 부피 = πr²h = π × 9 × 4 = 36π cm³이다.,12π cm³,L04,12π = π×3×4는 r²가 아닌 r를 사용한 오답이다.,12π cm³ / 3,L04,뿔 공식을 잘못 적용한 오답이다. 원기둥 부피 = πr²h = 36π cm³이다.,108π cm³,L04,π × 3³ × 4처럼 잘못 계산한 오답이다. 부피 = π × 9 × 4 = 36π cm³이다.,
Q6062,L04,2,계산,학습,"밑면의 반지름이 3 cm, 높이가 4 cm인 원뿔의 부피는?",12π cm³,원뿔 부피 = (1/3)πr²h = (1/3) × π × 9 × 4 = 12π cm³이다.,36π cm³,L04,1/3을 곱하지 않은 원기둥 부피이다. 원뿔 부피는 원기둥의 1/3이므로 12π cm³이다.,9π cm³,L04,잘못된 계산이다. 원뿔 부피 = (1/3)πr²h = 12π cm³이다.,4π cm³,L04,(1/3) × π × 3 × 4처럼 r² 대신 r을 쓴 오답이다.,24π cm³,L04,(1/2)πr²h처럼 잘못된 계수를 사용한 오답이다. 뿔의 부피는 기둥의 1/3이다.,
Q6063,L04,2,계산,학습,반지름이 3 cm인 구의 부피는?,36π cm³,구의 부피 = (4/3)πr³ = (4/3) × π × 27 = 36π cm³이다.,4π cm³,L04,(4/3)π × 3처럼 r³ 대신 r을 사용한 오답이다. 부피 = (4/3)πr³ = 36π cm³이다.,12π cm³,L04,(4/3) × π × 9처럼 r³ 대신 r²를 사용한 오답이다.,108π cm³,L04,(4/3)πr³에서 r³ = 27을 계산하지 않고 3×4×π = 12에 9를 곱한 잘못된 계산이다.,27π cm³,L04,(4/3)을 빼고 πr³ = 27π로 계산한 오답이다.,
Q6064,L04,2,비교,학습,밑면의 반지름과 높이가 같은 원기둥과 원뿔이 있다. 원기둥의 부피가 V일 때 원뿔의 부피는?,V/3,원기둥 부피 = πr²h = V. 원뿔 부피 = (1/3)πr²h = V/3. 원뿔은 원기둥 부피의 1/3이다.,V/2,L04,원뿔 부피는 원기둥의 1/2이 아니라 1/3이다.,3V,L04,3V는 원기둥이 원뿔의 3배임을 반대로 계산한 오답이다.,2V/3,L04,2/3은 잘못된 비율이다. 원뿔 = (1/3) × 원기둥이다.,V,L04,밑면과 높이가 같아도 원뿔은 원기둥보다 작다. 원뿔 부피는 V/3이다.,
Q6068,L04,2,개념적용,진단검토,밑면의 반지름이 r이고 높이가 h인 원뿔과 밑면의 반지름이 r이고 높이가 h인 원기둥이 있다. 두 입체의 부피의 합은?,(4/3)πr²h,원기둥 부피 = πr²h. 원뿔 부피 = (1/3)πr²h. 합 = πr²h + (1/3)πr²h = (3/3 + 1/3)πr²h = (4/3)πr²h이다.,2πr²h,L04,원기둥 부피를 2배 한 오답이다. 원뿔은 원기둥의 1/3이므로 합은 (4/3)πr²h이다.,(2/3)πr²h,L04,원기둥을 빠뜨리고 원뿔 부피만 관련해 계산한 오답이다. 합은 (4/3)πr²h이다.,πr²h,L04,원기둥 부피만 계산하고 원뿔을 더하지 않은 오답이다. 합은 (4/3)πr²h이다.,(1/3)πr²h,L04,원뿔 부피만 계산하고 원기둥을 더하지 않은 오답이다. 합은 (4/3)πr²h이다.,
Q6292,L04,2,선택형,학습,"밑면의 반지름이 4 cm, 높이가 9 cm인 원뿔의 부피는?",48π cm³,원뿔 부피 = (1/3)πr²h = (1/3)π × 16 × 9 = 48π cm³,144π cm³,L04,(1/3)을 빠뜨리고 πr²h로 계산하는 원기둥 혼동,36π cm³,L04,r²=16 대신 r=4로 계산하는 오류,192π cm³,L04,(1/3)πr²h에서 h 대신 h²을 사용하는 오류,16π cm³,L04,(1/3)πr·h로 r²를 r로 계산하는 오류,
Q6293,L04,2,선택형,학습,밑면의 반지름이 같고 높이가 같은 원기둥과 원뿔의 부피의 비는?,3 : 1,"원기둥: πr²h, 원뿔: (1/3)πr²h. 비 = 3:1",1 : 3,L04,원뿔 : 원기둥 순서로 역전하여 읽는 오류,2 : 1,L04,원뿔 부피를 (1/2)πr²h로 잘못 기억,1 : 1,L04,원뿔과 원기둥 부피가 같다고 혼동,9 : 1,L04,(1/3)을 제곱으로 잘못 적용,
Q6294,L04,2,선택형,학습,"밑면이 직각삼각형(세 변: 3 cm, 4 cm, 5 cm)이고 높이가 6 cm인 삼각기둥의 부피는?",36 cm³,직각삼각형 넓이 = (1/2)×3×4=6. 부피 = 밑면 × 높이 = 6 × 6 = 36 cm³,60 cm³,L04,삼각형 넓이를 (1/2)×3×4×5로 잘못 계산,18 cm³,L04,(1/3)을 곱하는 원뿔 공식 혼동,72 cm³,L04,삼각형 밑넓이를 3×4=12로 (1/2) 없이 계산,90 cm³,L04,밑면에 빗변 5를 포함하는 오류,
Q6295,L04,2,선택형,학습,"반지름이 3 cm인 구의 부피와 밑면 반지름 3 cm, 높이 h인 원뿔의 부피가 같을 때 h는?",12,구: (4/3)π×3³=36π. 원뿔: (1/3)π×9×h=3πh. 36π=3πh → h=12,4,L04,(4/3)πr³=(1/3)πr²h에서 r=3을 h로 잘못 대입,9,L04,h=r=3이라고 혼동하는 오류,6,L04,구 반지름의 2배로 h를 설정하는 오류,36,L04,36π=3πh에서 π를 소거 않고 h=36π/3으로 계산,
Q6296,L04,2,선택형,학습,"반지름이 r인 구, 밑면 반지름 r 높이 r인 원뿔, 밑면 반지름 r 높이 r인 원기둥의 부피를 각각 V₁, V₂, V₃이라 할 때 V₁ : V₂ : V₃는?",4 : 1 : 3,"V₁=(4/3)πr³, V₂=(1/3)πr³, V₃=πr³. 비=4/3:1/3:1=4:1:3",3 : 1 : 4,L04,순서를 원뿔·구·원기둥으로 혼동,4 : 1 : 1,L04,원기둥 부피를 (1/3)πr³으로 잘못 기억,1 : 1 : 3,L04,구와 원뿔 부피를 같다고 혼동,2 : 1 : 3,L04,(4/3)을 (2/3)으로 잘못 기억,
