문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q6050,L03,2,계산,학습,반지름이 3 cm인 구의 표면적은?,36π cm²,구의 표면적 = 4πr² = 4π×3² = 4π×9 = 36π cm²이다.,9π cm²,L03,π×3² = 9π는 원의 넓이이다. 구의 표면적은 4πr² = 36π cm²이다.,12π cm²,L04,12π는 다른 계산 오류이다. 표면적 = 4π×9 = 36π cm²이다.,36π/3 cm²,L04,부피 공식과 혼동한 오답이다. 구의 표면적 = 4πr² = 36π cm²이다.,18π cm²,L03,4πr²에서 4 대신 2를 곱한 오답이다. 표면적 = 4π×9 = 36π cm²이다.,
Q6051,L03,2,계산,학습,"밑면의 반지름이 2 cm, 높이가 5 cm인 원기둥의 표면적은?",28π cm²,원기둥 표면적 = (두 밑면) + (옆면) = 2πr² + 2πrh = 2π×4 + 2π×2×5 = 8π + 20π = 28π cm²이다.,20π cm²,L03,옆면만 계산하고 두 밑면의 넓이를 더하지 않은 오답이다. 2πrh = 20π이지만 밑면 2개(8π)를 더해야 한다.,8π cm²,L03,두 밑면만 계산한 오답이다. 옆면(20π)도 더해야 한다.,40π cm²,L03,계산 오류이다. 표면적 = 2πr² + 2πrh = 8π + 20π = 28π cm²이다.,10π cm²,L04,잘못된 계산이다. 표면적 = 2π×4 + 2π×2×5 = 8π + 20π = 28π cm²이다.,
Q6052,L03,2,계산,학습,"밑면의 반지름이 3 cm, 모선의 길이가 5 cm인 원뿔의 표면적은?",24π cm²,원뿔 표면적 = 밑면 + 옆면(부채꼴) = πr² + πrl = π×9 + π×3×5 = 9π + 15π = 24π cm²이다.,15π cm²,L03,옆면(부채꼴)만 계산한 오답이다. 밑면 πr² = 9π를 더해야 한다.,9π cm²,L03,밑면만 계산한 오답이다. 옆면(부채꼴) πrl = 15π를 더해야 한다.,30π cm²,L03,계산 오류이다. 표면적 = πr² + πrl = 9π + 15π = 24π cm²이다.,45π cm²,L04,잘못된 계산이다. 표면적 = πr² + πrl = 9π + 15π = 24π cm²이다.,
Q6053,L03,2,적용,학습,정육면체의 한 모서리의 길이가 4 cm일 때 표면적은?,96 cm²,정육면체는 합동인 정사각형 6개로 이루어진다. 표면적 = 6×(4×4) = 6×16 = 96 cm²이다.,64 cm²,L04,4³ = 64는 정육면체의 부피이다. 표면적은 6×4² = 96 cm²이다.,24 cm²,L03,6×4 = 24는 모서리 개수에 길이를 곱한 값으로 표면적이 아니다.,48 cm²,L03,3면만 계산한 오답이다. 정육면체는 6면이므로 6×16 = 96 cm²이다.,72 cm²,L03,잘못된 계산이다. 표면적 = 6×4² = 6×16 = 96 cm²이다.,
Q6057,L03,2,개념적용,진단검토,"밑면의 반지름이 r, 높이가 h인 원기둥의 표면적을 구하는 식으로 옳은 것은?",2πr² + 2πrh,원기둥 표면적 = 두 밑면(원 2개) + 옆면(직사각형). 두 밑면 = 2πr². 옆면 = (밑면 둘레)×높이 = 2πrh. 합계 = 2πr² + 2πrh이다.,πr² + 2πrh,L03,밑면을 하나만 계산한 오답이다. 원기둥에는 위아래 밑면이 2개이므로 2πr²이다.,2πr² + πrh,L03,"옆면 2πrh에서 2를 빠뜨린 오답이다. 옆면은 가로 2πr, 세로 h인 직사각형이다.",πr(r + h),L03,πr²+ πrh = πr(r+h)는 밑면을 하나만 계산한 것이다. 밑면이 2개이므로 2πr²+2πrh=2πr(r+h)이다.,2πrh,L03,옆면만 계산하고 두 밑면(2πr²)을 빠뜨린 오답이다.,
Q6281,L03,2,선택형,학습,"밑면의 반지름이 3 cm, 높이가 8 cm인 원기둥의 표면적은?",66π cm²,원기둥 표면적 = 2πr² + 2πrh = 2π×9 + 2π×3×8 = 18π + 48π = 66π cm²,48π cm²,L03,옆넓이 2πrh만 계산하는 오류,18π cm²,L03,밑면 넓이 2πr²만 계산하는 오류,54π cm²,L03,밑면 반지름과 높이를 혼동하는 오류,72π cm²,L03,2πr(r+h) 공식에서 계산 오류,
Q6282,L03,2,선택형,학습,"밑면의 반지름이 4 cm, 모선의 길이가 10 cm인 원뿔의 표면적은?",56π cm²,원뿔 표면적 = πr² + πrl = π×16 + π×4×10 = 16π + 40π = 56π cm²,40π cm²,L03,밑면 πr²를 빠뜨리고 옆넓이 πrl만 계산,16π cm²,L03,밑면 넓이만 계산,80π cm²,L03,옆넓이 계산에서 2πrl로 계산하는 오류,160π cm²,L03,r 대신 지름 2r=8로 계산하는 오류,
Q6283,L03,2,선택형,학습,"밑면이 가로 4 cm, 세로 3 cm인 직사각형이고 높이가 5 cm인 직육면체의 표면적은?",94 cm²,표면적 = 2(4×3 + 3×5 + 5×4) = 2(12+15+20) = 2×47 = 94 cm²,47 cm²,L03,2를 곱하지 않는 오류,120 cm²,L03,부피 공식 4×3×5×2를 사용하는 혼동,60 cm²,L03,측면만 계산하는 오류,76 cm²,L03,한 쌍의 면을 누락하는 오류,
Q6284,L03,2,선택형,학습,밑면이 한 변 6 cm인 정사각형이고 높이가 4 cm인 사각기둥의 표면적은?,168 cm²,표면적 = 2×(밑면) + (옆면) = 2×36 + 4×(6×4) = 72 + 96 = 168 cm²,96 cm²,L03,옆면만 계산하는 오류,72 cm²,L03,밑면만 2배 계산하는 오류,144 cm²,L03,4개 옆면에서 한 쌍을 누락하는 오류,216 cm²,L03,부피와 표면적 혼동,
Q6285,L03,2,선택형,학습,반지름이 r인 반구의 겉넓이(표면적)는? (밑면인 원 포함),3πr²,반구 곡면 = (1/2) × 4πr² = 2πr². 밑면(원) = πr². 합 = 3πr²,2πr²,L03,밑면 πr²를 빠뜨리고 곡면만 계산,4πr²,L03,반구를 전체 구로 계산하는 오류,(5/2)πr²,L03,(1/2)×4πr²+πr²를 잘못 계산,πr²,L03,밑면 넓이만 계산하는 오류,
Q6288,L03,2,선택형,진단검토,"밑면의 반지름이 3 cm, 모선의 길이가 6 cm인 원뿔의 표면적은?",27π cm²,원뿔 표면적 = πr² + πrl = π×9 + π×3×6 = 9π + 18π = 27π cm²,18π cm²,L03,밑면 πr²를 빠뜨리고 옆넓이만 계산,9π cm²,L03,밑면 넓이만 계산하는 오류,54π cm²,L03,πrl 대신 2πrl로 계산하는 원기둥 혼동,36π cm²,L03,r 대신 지름 2r=6으로 대입하는 오류,
Q6513,L03,2,계산,학습,"가로 5 cm, 세로 3 cm, 높이 4 cm인 직육면체의 표면적은?",94 cm²,직육면체 표면적=2(ab+bc+ca)=2(5×3+3×4+4×5)=2(15+12+20)=2×47=94 cm².,47 cm²,L03,2(ab+bc+ca)에서 2를 곱하지 않은 오답이다. 표면적=2×47=94 cm²이다.,60 cm²,L03,가로×세로×높이=5×3×4=60으로 부피를 계산한 오답이다. 표면적은 2(ab+bc+ca)이다.,120 cm²,L03,5×3×4를 두 배로 계산한 오답이다. 표면적=2(15+12+20)=94 cm²이다.,90 cm²,L03,일부 면을 누락하거나 잘못 계산한 오답이다. 표면적=2(15+12+20)=94 cm²이다.,
Q6514,L03,2,계산,학습,"밑면의 반지름이 2 cm, 높이가 6 cm인 원기둥의 표면적은?",32π cm²,원기둥 표면적=2πr²+2πrh=2π×4+2π×2×6=8π+24π=32π cm².,24π cm²,L03,옆면 넓이 2πrh=24π만 계산하고 두 밑면 8π를 더하지 않은 오답이다.,8π cm²,L03,두 밑면 2πr²=8π만 계산한 오답이다. 표면적=2πr²+2πrh=32π cm²이다.,48π cm²,L03,"2πr(r+h)에서 r+h=8, 2π×2×8=32π가 맞는데 잘못 계산한 오답. 정답은 32π cm²이다.",16π cm²,L03,πr²+πrh=4π+12π=16π로 각 항에서 2를 빠뜨린 오답이다.,
Q6515,L03,2,계산,학습,"밑면의 반지름이 5 cm, 모선의 길이가 13 cm인 원뿔의 표면적은?",90π cm²,원뿔 표면적=πr²+πrl=π×25+π×5×13=25π+65π=90π cm².,65π cm²,L03,옆면 πrl=65π만 계산하고 밑면 25π를 더하지 않은 오답이다.,25π cm²,L03,밑면 πr²=25π만 계산한 오답이다. 표면적=πr²+πrl=90π cm²이다.,130π cm²,L03,2×πrl=2×65π=130π로 원기둥 공식을 적용한 오답이다. 원뿔 옆면은 πrl이다.,30π cm²,L03,높이h=√(13²-5²)=12를 사용한 오답이다. 원뿔 옆면은 πrl (l=모선 길이)이다.,
Q6516,L03,2,개념확인,학습,"원기둥의 옆면을 전개하면 직사각형이 된다. 이 직사각형의 가로와 세로는? (밑면 반지름 r, 높이 h)","가로=2πr, 세로=h","원기둥의 옆면을 펼치면 가로=밑면의 둘레=2πr, 세로=원기둥의 높이=h인 직사각형이 된다.","가로=πr², 세로=h",L03,πr²는 밑면의 넓이이다. 전개도의 가로는 밑면의 둘레 2πr이다.,"가로=r, 세로=h",L03,가로를 반지름 r로 혼동한 오답이다. 전개도의 가로는 밑면의 둘레 2πr이다.,"가로=2πr, 세로=2πr",L03,세로를 둘레로 혼동한 오답이다. 세로는 원기둥의 높이 h이다.,"가로=πr, 세로=h",L03,가로를 πr로 잘못 쓴 오답이다. 밑면 둘레는 2πr이다.,
Q6519,L03,2,개념확인,진단검토,입체도형의 표면적에 대한 설명으로 옳지 않은 것은?,원기둥의 전개도에서 옆면을 펼치면 원 두 개가 나타난다,"원기둥 전개도의 옆면은 직사각형(가로=밑면 둘레=2πr, 세로=높이)이다. 원 두 개는 두 밑면에 해당한다.",원기둥의 표면적은 2πr²+2πrh이다,L03,원기둥 표면적=두 밑면(2πr²)+옆면(2πrh)으로 공식이 맞다. 이 설명은 옳다.,구의 표면적은 4πr²이다,L03,구의 표면적 공식 4πr²은 옳은 설명이다.,원뿔의 옆면의 넓이는 πrl (l은 모선의 길이)이다,L03,원뿔 옆면=부채꼴 넓이=πrl이 맞다. 이 설명은 옳다.,"직육면체의 표면적은 2(ab+bc+ca)이다 (가로a, 세로b, 높이c)",L03,직육면체 표면적 공식 2(ab+bc+ca)는 옳다. 이 설명은 옳다.,
Q6798,L03,2,계산,학습,밑면이 한 변 6 cm인 정삼각형이고 높이가 4 cm인 삼각기둥의 표면적은? (√3=1.73으로 계산하지 않고 √3 포함 답 허용),(18√3+72) cm²,밑면(정삼각형) 넓이=(√3/4)×6²=9√3. 두 밑면=18√3. 옆면=3×6×4=72. 표면적=(18√3+72) cm².,72 cm²,L03,옆면만 계산한 오답이다.,(9√3+72) cm²,L03,밑면 하나만 더한 오답이다.,90 cm²,L03,√3을 생략한 오답이다.,(12√3+72) cm²,L03,밑면 넓이 공식을 잘못 적용한 오답이다.,
Q6799,L03,2,추론,학습,밑면의 반지름이 r이고 높이가 r인 원기둥의 표면적을 r로 나타내면?,4πr²,표면적=2πr²+2πr×r=2πr²+2πr²=4πr².,2πr²+2πr,L03,높이를 1로 혼동한 오답이다.,3πr²,L03,잘못된 공식의 오답이다.,6πr²,L03,잘못 계산한 오답이다.,2πr³,L03,r³로 잘못 계산한 오답이다.,
Q6800,L03,2,계산,학습,표면적이 196π cm²인 구의 반지름은?,7 cm,4πr²=196π. r²=49. r=7 cm.,14 cm,L03,r²=196으로 계산한 오답이다.,49 cm,L03,196/4를 r로 쓴 오답이다.,4 cm,L03,r²=49를 r=4로 잘못 읽은 오답이다.,7π cm,L03,불필요하게 π를 붙인 오답이다.,
