문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q014,R03,2,계산,진단,√2 × √8 = ?,4,√2 × √8 = √16 = 4,√10,R03,근호 안에서 더했어요. 곱은 더하기가 아니에요,√16,R03,여기서 멈추면 안 돼요. √16 = 4 까지 가야 해요,16,R03,근호를 빼먹고 단순 곱셈으로,2√8,R03,한쪽만 처리하고 멈췄어요,square-root:16
Q074,R03,2,계산,학습,√12 를 a√b 꼴로 (b 안에 제곱수 없게),2√3,√12 = √(4·3) = 2√3,√12,R03,그대로 둠. 12 = 4·3 으로 분리,4√3,R03,√4 를 4로 보지 않고 빼냄. √4 = 2,3√2,R03,분리 잘못. 12 = 4·3 (4가 제곱수),6,R03,12 의 절반. √를 처리 안 함,square-root:12
Q075,R03,2,계산,학습,√18 ÷ √2 = ?,3,√18/√2 = √9 = 3,√16,R03,분리해서 18-2 한 듯. 나눗셈은 18/2,√20,R03,18+2 처럼 더해버림,9,R03,√9 까지만 가서 √를 안 풀어냄,√9,R03,여기서 멈추면 안 돼요. √9 = 3,square-root:18
Q160,R03,2,계산,학습,√3 × √27 = ?,9,√3 × √27 = √81 = 9,√30,R03,근호 안에서 더함. 곱셈은 곱,3√3,R03,한쪽만 처리,√81,R03,여기서 멈추면 X. 9 까지,3,R03,어디서 3,square-root:81
Q1027,R03,2,계산,학습,√45 를 a√b 꼴로 나타내면? (단 b 안에 제곱수 없음),3√5,45=9×5이므로 √45=√9×√5=3√5.,9√5,R03,√9=3이 아닌 9로 잘못 계산함,5√9,R03,근호 안을 45=5×9로 나눴지만 정리를 하지 않음,√45,R03,근호를 전혀 정리하지 않고 그대로 씀,3√15,R03,45=3×15로 나눠 3을 밖으로 꺼내 3√15로 씀,
Q1029,R03,2,계산,학습,√72 ÷ √8 를 계산하면?,3,√72÷√8=√(72÷8)=√9=3.,9,R03,√9를 9로 잘못 읽어 9를 답으로 씀,√9,R03,√9=3으로 정리하지 않고 √9 그대로 씀,√64,R03,72-8=64로 빼기 혼동해 √64를 씀,6,R03,"√72=6√2, √8=2√2로 계산하다가 6으로 잘못 씀",
Q1031,R03,2,계산,학습,√2 × √32 를 계산하면?,8,√2×√32=√(2×32)=√64=8.,√34,R03,2+32=34로 더하기 혼동해 √34를 씀,64,R03,√64=8을 8이 아닌 64로 계산함,4,R03,√2×√32=√64=8이 아닌 4로 잘못 계산함,√64,R03,√64=8로 정리하지 않고 √64 그대로 씀,
Q1032,R03,2,계산,학습,√98 을 가장 간단한 a√b 꼴로 나타내면?,7√2,98=49×2이므로 √98=√49×√2=7√2.,2√7,R03,98=4×24.5가 아닌 4×7=28≠98로 잘못 분해함,9√2,R03,√81=9로 혼동해 81×2=162≠98임에도 9√2로 씀,49√2,R03,√49=7이 아닌 49로 잘못 계산함,7√14,R03,98=7×14로 나눠 7만 밖으로 꺼내 7√14로 씀,
Q1035,R03,2,계산,학습,√6 × √24 를 계산하면?,12,√6×√24=√(6×24)=√144=12.,√30,R03,6+24=30으로 더하기 혼동해 √30을 씀,√144,R03,√144=12로 정리하지 않고 √144 그대로 씀,6,R03,√6×√6=6을 혼동해 6을 답으로 씀,144,R03,12²=144로 제곱근 결과를 다시 제곱함,
Q1817,R03,2,계산,학습,√200 을 a√b 꼴로 나타내면? (단 b 안에 제곱수 없음),10√2,√200=√(100×2)=√100·√2=10√2,2√100,R03,근호 밖으로 완전히 빼지 않아 √100을 남김,20√2,R03,√100=10이 아닌 20으로 잘못 계산,5√8,R03,√200=√(25×8)=5√8로 부분적으로만 인수분해,100√2,R03,√100=100으로 루트 처리 실수,
