문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q5259,C01,2,계산,학습,"학생 35명의 기록을 도수분포표로 나타냈더니 각 계급의 도수가 4, 7, ?, 10, 5였다. 빈칸의 도수는?",9,4+7+?+10+5 = 35 → ? = 35 − 26 = 9,35,C01,전체 학생 수를 빈칸으로 씀,26,C01,나머지 도수의 합 4+7+10+5=26을 빈칸으로 씀,7,C01,이웃한 계급의 도수와 같다고 혼동함,10,C01,가장 큰 도수를 빈칸으로 씀,
Q5260,C01,2,개념,학습,히스토그램과 일반 막대그래프의 차이로 가장 옳은 것은?,히스토그램은 막대 사이에 간격이 없다,히스토그램은 계급이 연속되어 있어 막대 사이에 간격을 두지 않는다.,히스토그램은 막대의 너비가 계급마다 다를 수 있다,C01,히스토그램의 계급 크기가 모두 같아야 함을 모름,히스토그램의 가로축은 도수를 나타낸다,C01,가로축이 계급이고 세로축이 도수임을 모름,히스토그램에서 막대의 넓이가 모두 같아야 한다,C01,넓이는 계급크기×도수이므로 도수에 따라 다름을 모름,히스토그램은 연속적이지 않은 자료를 나타낼 때 사용한다,C01,히스토그램이 연속 자료에 적합함을 모름,
Q5261,C01,2,계산,학습,계급의 크기가 5이고 첫 번째 계급이 '10 이상 15 미만'일 때 세 번째 계급의 계급값은?,22.5,세 번째 계급은 '20 이상 25 미만'이므로 계급값 = (20+25)÷2 = 22.5,20,C01,세 번째 계급의 하한을 계급값으로 씀,25,C01,세 번째 계급의 상한을 계급값으로 씀,17.5,C01,두 번째 계급의 계급값을 세 번째로 혼동함,15,C01,두 번째 계급의 하한값을 씀,
Q5262,C01,2,개념,학습,도수분포표에서 계급이 '70 이상 80 미만'이다. 다음 수 중 이 계급에 속하지 않는 것은?,80,'70 이상 80 미만'은 70 ≤ x < 80이므로 80은 이 계급에 속하지 않는다.,70,C01,'이상'에 70이 포함됨을 모름,75,C01,계급 안에 포함되는 값을 속하지 않는다고 혼동함,79,C01,계급 안에 포함되는 값을 속하지 않는다고 혼동함,71,C01,계급 안에 포함되는 값을 속하지 않는다고 혼동함,
Q5266,C01,2,계산,진단검토,"학생 25명의 수학 점수를 도수분포표로 나타냈더니 각 계급의 도수가 2, 5, a, 8, 4였다. a의 값은?",6,2+5+a+8+4 = 25 → 19+a = 25 → a = 6,19,C01,나머지 도수의 합(2+5+8+4=19)을 a로 씀 — 전체에서 빼지 않음,25,C01,전체 학생 수를 a로 씀,5,C01,모든 계급의 도수가 평균 25÷5=5로 같아야 한다고 오해함,8,C01,가장 큰 도수와 같아야 한다고 추측함,
Q5457,C01,2,계산,학습,"히스토그램에서 각 계급의 도수가 3, 6, 9, 7, 5이다. 전체 학생 수는?",30명,3+6+9+7+5 = 30명,9명,C01,가장 큰 도수(9)를 전체 학생 수로 혼동함,5명,C01,계급의 수(5)를 전체 학생 수로 혼동함,25명,C01,마지막 계급 도수 5를 누락하고 3+6+9+7=25만 합산함,6명,C01,평균 도수 30÷5=6을 전체로 혼동함,
Q5458,C01,2,계산,학습,히스토그램에서 계급의 크기가 5이고 어떤 계급의 도수가 8일 때 그 계급 막대의 넓이는?,40,막대 넓이 = 계급크기 × 도수 = 5 × 8 = 40,5,C01,계급크기만을 막대 넓이로 혼동함,8,C01,도수만을 막대 넓이로 혼동함,13,C01,계급크기 + 도수 = 5 + 8 = 13으로 잘못 계산함,1.6,C01,도수 ÷ 계급크기 = 8 ÷ 5 = 1.6으로 역방향 계산함,
Q5459,C01,2,계산,학습,계급의 크기가 20이고 첫 번째 계급이 '10 이상 30 미만'일 때 네 번째 계급의 상한은?,90,"첫 번째 계급 10~30, 두 번째 30~50, 세 번째 50~70, 네 번째 70~90이므로 상한=90",70,C01,세 번째 계급의 상한(70)을 네 번째로 혼동함,80,C01,계급 크기를 20이 아닌 10으로 착각하여 70+10=80으로 잘못 계산함,50,C01,두 번째 계급의 상한(50)을 네 번째로 혼동함,110,C01,첫 계급 시작점 10에서 5×20=100을 더해 110으로 잘못 계산함,
Q5460,C01,2,계산,학습,"도수분포표에서 '80 이상 90 미만' 계급의 도수가 15명, '90 이상 100 미만' 계급의 도수가 10명이다. 80점 이상인 학생 수는?",25명,두 계급 도수의 합 = 15 + 10 = 25명,15명,C01,첫 번째 계급만 셈함,10명,C01,두 번째 계급만 셈함,5명,C01,두 도수의 차(15−10=5)를 합으로 혼동함,150명,C01,두 도수를 곱해(15×10=150) 합으로 혼동함,
Q5464,C01,2,계산,진단검토,"도수분포표에서 각 계급의 도수가 5, 12, a, 6, 7이고 전체 학생 수가 40명이다. a의 값은?",10,5+12+a+6+7 = 40 → 30+a = 40 → a = 10,30,C01,나머지 도수의 합 5+12+6+7=30을 a로 씀 — 전체에서 빼지 않음,40,C01,전체 학생 수를 a로 혼동함,12,C01,가장 큰 도수(12)를 a로 추측함,8,C01,전체÷계급수 = 40÷5 = 8로 잘못 계산함,
