문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q6142,X04,3,계산,학습,i¹+i²+…+i¹⁰⁰의 값은?,0,4항씩 묶으면 (i-1-i+1)×25=0.,1,X04,마지막 항 i¹⁰⁰=1만 답한 오답.,-1,X04,마지막 두 항만 계산한 오답.,100,X04,지수합 계산 없이 항 개수를 답한 오답.,50i,X04,실수부와 허수부를 잘못 더한 오답.,
Q6143,X04,3,계산,학습,i + i³ + i⁵ + … + i⁹⁹의 값은?,0,"홀수 지수: i¹=i, i³=-i, i⁵=i, i⁷=-i, ... 쌍으로 0. 50항=25쌍, 합=0.",-i,X04,마지막 항만 계산한 오답.,i,X04,부호 실수로 양수 합을 답한 오답.,25i,X04,모든 항이 i라 잘못 계산한 오답.,-25i,X04,모든 항이 -i라 잘못 계산한 오답.,
Q6144,X04,3,방정식,학습,iⁿ + i⁻ⁿ = 0을 만족하는 가장 작은 양의 정수 n은?,1,n=1: i+i⁻¹=i+(-i)=0... 확인: i⁻¹=-i. i+(-i)=0. 성립. n=1.,2,X04,n=2: i²+i⁻²=(-1)+(-1)=-2≠0으로 n=2가 성립하지 않음을 모르고 답한 오답.,3,X04,n=3: i³+i⁻³=-i+i=0. 성립하지만 n=1이 더 작음.,4,X04,n=4: i⁴+i⁻⁴=1+1=2≠0으로 성립 안 함을 모르고 n=4로 답한 오답.,0,X04,n=0은 양의 정수가 아님.,
Q6374,X04,3,계산,학습,i²+i⁴+i⁶+···+i²⁰⁰의 값은?,0,"짝수 지수: i²=-1, i⁴=1이 쌍으로 합=0. 100항=50쌍, 합=0.",-1,X04,마지막 항 i²⁰⁰=1인데 -1로 착각한 오답.,100,X04,항의 개수 100을 그대로 답한 오답.,-100,X04,모든 항이 -1이라고 잘못 계산한 오답.,1,X04,마지막 항 i²⁰⁰=1만 보고 합으로 착각한 오답.,
Q6375,X04,3,계산,학습,(1-i)²의 값은?,-2i,(1-i)²=1-2i+i²=1-2i-1=-2i.,2,X04,i²=1로 잘못 계산하여 1-2i+1=2-2i에서 실수부만 답한 오답.,2-2i,X04,i²항을 빠뜨리고 1-2i로만 전개한 오답.,-2,X04,허수부를 제거하고 실수부만 답한 오답.,1-2i,X04,i²=-1을 더하지 않고 멈춘 오답.,
Q6376,X04,3,계산,학습,i⁴⁸+i⁴⁹+i⁵⁰+i⁵¹+i⁵²의 값은?,1,"나머지: 48→0(1), 49→1(i), 50→2(-1), 51→3(-i), 52→0(1). 합=1+i-1-i+1=1.",0,X04,5항 모두 더해 0이 된다고 착각한 오답(4항씩 묶어야 함).,i,X04,마지막 항 i⁵²=i로 착각하고 나머지를 계산한 오답.,-i,X04,각 항 계산 오류로 마지막에 -i가 남는다고 계산한 오답.,5,X04,다섯 항의 지수만 더하여 답한 오답.,
Q6604,X04,3,복합,학습,(1+i)/(1-i)+(1-i)/(1+i)의 값은?,0,"(1+i)/(1-i)=i, (1-i)/(1+i)=-i. 합=0.",2,X04,두 분수의 합이 2라 계산한 오답.,-2,X04,부호 오류로 -2라 계산한 오답.,2i,X04,i+(-i) 대신 i+i=2i로 계산한 오답.,1,X04,두 분수가 켤레라 합=1이라 계산한 오답.,
Q6605,X04,3,복합,학습,1/(1+i)+2/(1-i)+1/(1+i)의 값은?,2,2/(1+i)+2/(1-i)=2[(1-i)+(1+i)]/2=2. 정답: 2.,1,X04,세 분수를 단순 합산하여 1로 계산한 오답.,3,X04,항의 개수를 계수로 사용하여 3으로 계산한 오답.,1+i,X04,분모 실수화를 부분적으로 적용한 오답.,1-i,X04,허수부를 제거하지 않고 남긴 오답.,
Q6606,X04,3,일반항,학습,n이 양의 정수일 때 i⁴ⁿ⁻¹+i⁴ⁿ의 값은?,1-i,"i⁴ⁿ=1, i⁴ⁿ⁻¹=i⁴ⁿ/i=1/i=-i. 합=1-i.",0,X04,두 항의 합이 0이라고 계산한 오답.,1,X04,i⁴ⁿ=1만 답한 오답.,-1+i,X04,부호를 반대로 계산한 오답.,i-1,X04,순서를 바꿔 i-1을 답한 오답.,
Q6881,X04,3,계산,학습,(1+i)⁴의 값은?,-4,"(1+i)²=1+2i+i²=2i, (1+i)⁴=(2i)²=4i²=-4.",4,X04,i²=1로 잘못 계산한 오답.,4i,X04,(2i)²=4i로 잘못 계산한 오답.,-4i,X04,(2i)²=-4i로 잘못 계산한 오답.,2i,X04,(1+i)²=2i에서 계산을 멈춘 오답.,
Q6882,X04,3,계산,학습,1/i + 1/i² + 1/i³ + 1/i⁴의 값은?,0,"1/i=-i, 1/i²=-1, 1/i³=i, 1/i⁴=1. 합: -i+(-1)+i+1=0.",-i,X04,1/i⁴=i로 잘못 계산한 오답.,1,X04,1/i=i로 잘못 계산한 오답.,-1,X04,1/i³=-i를 i로 잘못 계산한 오답.,4,X04,각 항의 절댓값만 더한 오답.,
Q6883,X04,3,계산,학습,(1-i)/(1+i)의 값은?,-i,분모 유리화: (1-i)×(1-i)/((1+i)(1-i))=(1-2i+i²)/2=(-2i)/2=-i.,i,X04,분자 부호를 잘못 처리하여 i를 답한 오답.,1,X04,분자와 분모를 동류로 보고 약분한 오답.,-1,X04,(1-i)²=-1로 잘못 계산한 오답.,1-i,X04,유리화를 완료하지 않고 분자를 그대로 답한 오답.,
Q7275,X04,3,i의주기,학습,i+i³+i⁵+···+i²⁰¹의 값은?,i,"홀수 지수: i, -i, i, -i,... 반복. 항 수=(201-1)/2+1=101개. 50쌍이 상쇄되고 마지막 i가 남아 합=i.",0,X04,"짝수 쌍으로 생각하여 모두 상쇄, 항 101개임을 놓침.",101i,X04,각 항을 모두 i로 잘못 계산하여 101×i.,-i,X04,102개로 잘못 세어 마지막 항이 -i라 계산함.,-1,X04,i+(-i)+... 합산 오류로 -1이라 계산함.,
Q7276,X04,3,i의주기,학습,(1+i)⁸의 값은?,16,(1+i)²=2i. (1+i)⁴=(2i)²=-4. (1+i)⁸=(-4)²=16.,-16,X04,(-4)²=16을 -16으로 부호 오류.,256,X02,이항정리에서 (1+1)⁸=2⁸=256으로 i를 1로 취급함.,-4,X04,(1+i)⁴=-4에서 계산을 멈추고 제곱을 생략함.,16i,X04,결과에 i를 잘못 붙임.,
