문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q029,F01,2,응용,학습,1m의 2/3 는 몇 cm인가?,200/3 cm,100×2/3,50cm,F01,1/2 cm으로 계산. 2/3 ≠ 1/2,150cm,F01,1m=100cm 인데 150cm로. 100을 넘을 수 없어요,30cm,F01,3 + 30 비례 잘못. 2/3 × 100 = 200/3,100cm,F01,그대로 1m = 100cm. 2/3 곱해야 함,"fraction-bar:2,3"
Q123,F01,2,개념,학습,2/5 와 같은 분수는?,4/10,분자분모를 같은 수로 곱함,2/10,F01,분모만 2배. 분자도 함께,4/5,F01,분자만 2배,5/2,F01,분자분모 거꾸로,4/15,F01,분모 3배 분자 2배. 같은 수로 곱해야,"fraction-bar:2,5"
Q599,F01,2,개념,학습,1 시간을 4 등분한 것 중 3 등분은 몇 분인가?,45 분,60분 × 3/4 = 45분,15 분,F01,1/4 의 양,20 분,F01,잘못,30 분,F01,대충 절반,12 분,F01,60/5 잘못,
Q600,F01,2,개념,학습,12 개 사탕의 3/4 만큼 가졌다. 가진 사탕은 몇 개인가?,9 개,12 × 3/4 = 9,4 개,F01,12/3 로 잘못,3 개,F01,분자만,8 개,F01,잘못,12 개,F01,전체,"fraction-bar:9,12"
Q601,F01,2,개념,학습,학생 20 명 중 1/4 이 안경을 쓴다. 안경 쓴 학생 수는?,5 명,20 × 1/4 = 5,4 명,F01,분모 그대로,15 명,F01,안 쓴 학생,20 명,F01,전체,1 명,F01,분자만,"fraction-bar:1,4"
Q602,F01,2,개념,학습,4/7 와 같은 의미인 것은?,7 개로 나눈 것 중 4 개,"분모는 등분 수, 분자는 그중 개수",4 개로 나눈 것 중 7 개,F01,거꾸로,4 개와 7 개,F01,단순 두 수,11 개 중 4 개,F01,분모+분자,4 와 7 의 차,F01,뺄셈으로 잘못,"fraction-bar:4,7"
Q1470,F01,2,계산,학습,60분 중 20분은 60분의 얼마인가?,1/3,20/60 = 1/3.,1/4,F01,20/60 대신 15/60=1/4로 계산한 경우,20/60,F01,약분하지 않은 경우,1/2,F01,20을 30으로 혼동해 30/60=1/2로 계산한 경우,2/3,F01,"60-20=40, 40/60=2/3이 남은 분수인데 이를 답으로 제출한 경우",
Q1471,F01,2,계산,학습,어떤 물건값의 3/8 이 6000 원이다. 전체 물건값은 얼마인가?,16000원,3/8 × 전체 = 6000 → 전체 = 6000 ÷ (3/8) = 6000 × 8/3 = 16000.,2250원,F01,6000 × 3/8 = 2250으로 역방향으로 계산한 경우,18000원,F01,6000 × 3 = 18000으로 분모를 무시한 경우,4500원,F01,6000 ÷ (4/3) = 4500으로 분수를 잘못 뒤집은 경우,48000원,F01,6000 × 8 = 48000으로 분자만 곱한 경우,
Q1473,F01,2,계산,학습,사과 30 개 중 3/5 를 팔았다. 남은 사과는 몇 개인가?,12개,판 사과 = 30 × 3/5 = 18개. 남은 사과 = 30 - 18 = 12.,18개,F01,판 사과 수 18을 남은 사과로 혼동한 경우,6개,F01,30 × (1/5) = 6으로 잘못 계산한 경우,15개,F01,30의 절반인 15를 답으로 쓴 경우,9개,F01,30 × (3/10) = 9로 분수를 잘못 계산한 경우,
Q2257,F01,2,응용,학습,어떤 끈의 3/5 의 길이가 15 cm 일 때 끈 전체의 길이는?,25 cm,전체의 3/5 = 15이므로 전체 = 15 ÷ 3 × 5 = 25 cm,9 cm,F01,15 × (3/5)로 잘못 계산한 경우,45 cm,F01,15 × 3으로 잘못 계산한 경우,20 cm,F01,15 + 5로 잘못 계산한 경우,5 cm,F01,15 ÷ 3만 계산하고 5를 곱하지 않은 경우,
Q2261,F01,2,응용,학습,전체 학생의 5/8 이 여학생이고 전체가 400명일 때 여학생 수는?,250,400 × (5/8) = 400 ÷ 8 × 5 = 250명,320,F01,400 × (4/5)로 잘못 계산한 경우,150,F01,나머지 남학생 수를 답으로 혼동한 경우,200,F01,400 ÷ 2로 잘못 계산한 경우,50,F01,400 ÷ 8만 계산하고 5를 곱하지 않은 경우,
Q2262,F01,2,계산,학습,길이가 54 cm 인 철사의 2/9 를 잘랐다. 자른 부분의 길이는?,12 cm,54 × (2/9) = 54 ÷ 9 × 2 = 6 × 2 = 12 cm,6 cm,F01,54 ÷ 9만 계산하고 2를 곱하지 않은 경우,18 cm,F01,54 ÷ 3으로 잘못 계산한 경우,27 cm,F01,54 ÷ 2로 잘못 계산한 경우,9 cm,F01,분모 9를 그대로 답으로 쓴 경우,
Q2263,F01,2,응용,학습,"빵 한 개를 8등분하여 3등분은 동생에게, 2등분은 어머니께 드렸다. 남은 빵은 전체의 얼마인가?",3/8,전체 8등분 중 3+2=5등분을 주고 8-5=3등분이 남으므로 3/8,5/8,F01,준 것의 합계를 답으로 혼동한 경우,1/2,F01,8의 절반인 4/8 = 1/2로 잘못 계산한 경우,2/3,F01,남은 3칸을 준 사람 수(2)로 나눈 경우,1/8,F01,남은 조각 수를 1로 잘못 셈한 경우,
Q2264,F01,2,응용,학습,40명의 반에서 3/8 이 수학을 좋아한다. 수학을 좋아하는 학생은 몇 명인가?,15,40 × (3/8) = 40 ÷ 8 × 3 = 5 × 3 = 15명,5,F01,40 ÷ 8만 계산하고 3을 곱하지 않은 경우,25,F01,나머지 학생 수를 답으로 혼동한 경우,8,F01,분모 8을 그대로 답으로 쓴 경우,24,F01,40 × (3/5)로 잘못 계산한 경우,
Q3049,F01,2,계산,학습,72 cm 철사의 5/9 를 사용했다. 남은 철사의 길이는?,32 cm,사용한 길이: 72 × 5/9 = 40 cm. 남은 길이: 72 - 40 = 32 cm,40 cm,F01,사용한 길이 40 cm를 남은 길이로 혼동,8 cm,F01,72 ÷ 9 = 8이라는 중간 계산값을 최종 답으로 사용,36 cm,F01,5/9 대신 1/2로 어림하여 72 × 1/2 = 36으로 계산,24 cm,F01,5/9를 1/3으로 혼동하여 72 × 1/3 = 24로 계산,
Q3050,F01,2,계산,학습,두 학생이 각각 청소 구역 전체의 3/10 과 2/10 을 청소했다. 청소하지 않은 부분은 전체의 얼마인가?,1/2,청소한 부분: 3/10 + 2/10 = 5/10 = 1/2. 남은 부분: 1 - 1/2 = 1/2,5/10,F01,청소한 부분 5/10을 답으로 쓰고 남은 부분을 구하지 않음,7/10,F01,두 분수를 더하지 않고 한 쪽(3/10)만 제하여 1 - 3/10 = 7/10으로 계산,8/10,F01,2/10만 제하고 1 - 2/10 = 8/10으로 계산,2/10,F01,청소하지 않은 비율을 두 번째 학생의 비율인 2/10으로 혼동,
Q3051,F01,2,계산,학습,전체 240쪽인 책에서 오늘 5/8 을 읽었다. 내일 읽어야 할 쪽수는?,90쪽,오늘 읽은 쪽: 240 × 5/8 = 150쪽. 내일: 240 - 150 = 90쪽,150쪽,F01,오늘 읽은 150쪽을 내일 읽어야 할 쪽수로 혼동,30쪽,F01,남은 비율을 3/8 대신 1/8로 잘못 계산하여 240 × 1/8 = 30,200쪽,F01,5/8을 5/6으로 잘못 읽어 남은 비율 계산 오류,48쪽,F01,240을 5로 나누어 48쪽으로 잘못 계산,
Q3052,F01,2,응용,학습,물통의 4/9 만큼에 해당하는 물이 36 L일 때 물통의 전체 용량은?,81 L,전체 × 4/9 = 36 → 전체 = 36 × 9/4 = 81 L,16 L,F01,전체를 구하지 않고 36 × 4/9 = 16으로 다시 분수를 곱함,324 L,F01,역수(9/4)를 곱하지 않고 36 × 9 = 324로만 계산,40 L,F01,36 + 4 = 40으로 단순 덧셈 적용,9 L,F01,36을 4로 나눠서 9로 계산하고 9를 곱하지 않음,
Q3837,F01,2,응용,학습,어떤 수의 2/5가 14일 때 그 수의 3/5는 얼마인가?,21,어떤 수의 1/5=14÷2=7. 어떤 수=7×5=35. 35의 3/5=7×3=21.,7,F01,14를 2로만 나누어 1/5=7을 그대로 답으로 씀,35,F01,전체 어떤 수 35를 답으로 씀,42,F01,14×3=42로 비율을 무시하고 단순 곱셈함,14,F01,문제를 잘못 이해해 주어진 14를 그대로 답으로 씀,
