문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q546,E04,1,계산,학습,x² + 2x - 1 = 0 의 해는?,x = -1 ± √2,x = (-2 ± √(4+4))/2 = (-2 ± 2√2)/2 = -1 ± √2,x = 1 ± √2,E04,부호 잘못,x = -1 ± √3,E04,판별식 계산 실수,x = (-2 ± √8)/2,E04,루트 정리 안 함,x = -2 ± √2,E04,/2 안 함,"parabola:1,2,-1"
Q547,E04,1,계산,학습,x² - 4x + 1 = 0 의 해는?,x = 2 ± √3,x = (4 ± √(16-4))/2 = (4 ± 2√3)/2 = 2 ± √3,x = -2 ± √3,E04,부호 잘못,x = 4 ± √3,E04,/2 안 함,x = 2 ± √12,E04,루트 안 정리,x = 2 ± √5,E04,판별식 잘못,"parabola:1,-4,1"
Q548,E04,1,계산,학습,x² + x - 1 = 0 의 해는?,x = (-1 ± √5)/2,x = (-1 ± √(1+4))/2,x = (1 ± √5)/2,E04,부호 잘못,x = (-1 ± √3)/2,E04,판별식 잘못,x = -1 ± √5,E04,/2 누락,x = (-1 ± √5)/4,E04,분모 잘못,"parabola:1,1,-1"
Q1416,E04,1,방정식,학습,"이차방정식 3x² - 5x + 1 = 0 에서 근의 공식의 a, b, c 에 해당하는 값이 바르게 짝지어진 것은?","a=3, b=-5, c=1","3x²-5x+1=0 에서 x²의 계수가 a=3, x의 계수가 b=-5, 상수항이 c=1 이다.","a=3, b=5, c=1",E04,b=-5 인데 부호를 양수로 잘못 읽은 경우,"a=1, b=-5, c=3",E04,a와 c 를 서로 바꿔 대입한 경우,"a=3, b=-5, c=-1",E04,c=1 인데 부호를 음수로 잘못 읽은 경우,"a=-3, b=5, c=-1",E04,이항하면 부호가 바뀐다고 착각해 전체 부호를 반전한 경우,
Q1425,E04,1,방정식,학습,이차방정식 x² - 2kx + (k+2) = 0 이 x = 3 을 근으로 가질 때 k 의 값은?,11/5,x=3 을 대입: 9-6k+(k+2)=0 → 11-5k=0 → k=11/5.,2,E04,계산 도중 정리 오류로 k=2 를 얻은 경우,-11/5,E04,부호 실수로 5k=-11 → k=-11/5 로 계산한 경우,3,E04,k 와 x=3 을 혼동한 경우,5/11,E04,11-5k=0 에서 역수를 취해 k=5/11 로 계산한 경우,
Q2206,E04,1,근의공식,학습,근의 공식을 이용하여 x² - 3x - 1 = 0을 풀면?,x = (3 ± √13)/2,"a=1, b=-3, c=-1 대입: x = (3 ± √(9+4))/2 = (3 ± √13)/2",x = (3 ± √5)/2,E04,c = -1을 +1로 오인하여 b²-4ac = 9-4=5로 잘못 계산,x = (-3 ± √13)/2,E04,-b를 b로 착각하여 분자를 -3으로 씀,x = (3 ± √13)/4,E04,분모를 2a=2 대신 4a=4로 잘못 계산,x = 3 ± √13,E04,분모 2로 나누기를 빠뜨림,
Q2207,E04,1,근의공식,학습,근의 공식을 이용하여 x² + 2x - 4 = 0을 풀면?,x = -1 ± √5,x = (-2 ± √(4+16))/2 = (-2 ± √20)/2 = (-2 ± 2√5)/2 = -1 ± √5,x = 1 ± √5,E04,-b = -2인데 부호를 반대로 하여 분자를 +2로 계산,x = -1 ± √20,E04,√20 = 2√5로 단순화하지 않고 √20 그대로 사용,x = -1 ± 2√5,E04,(-2 ± 2√5)/2에서 2√5를 2로 나누지 않아 -1 ± 2√5로 계산,x = -2 ± √5,E04,분모 2로 나누기를 -2에만 적용하고 √5는 그대로 유지,
Q2210,E04,1,근의공식,학습,근의 공식을 이용하여 x² - 4x - 3 = 0을 풀면?,x = 2 ± √7,x = (4 ± √(16+12))/2 = (4 ± √28)/2 = (4 ± 2√7)/2 = 2 ± √7,x = -2 ± √7,E04,-b = 4이어야 하는데 b = -4를 그대로 써서 분자가 -4 → 약분 후 -2,x = 3 또는 x = 1,E04,c = -3을 +3으로 오인하여 b²-4ac = 16-12=4 → (4±2)/2,x = 2 ± √28,E04,(4 ± 2√7)/2에서 분모 2로 나누기를 빠뜨림,x = 2 ± 2√7,E04,(4 ± 2√7)/2에서 √7 부분을 2로 나누지 않아 ±2√7로 계산,
Q2996,E04,1,방정식,학습,x²=3x+1을 근의 공식으로 풀면?,x=(3±√13)/2,"x²-3x-1=0. a=1, b=-3, c=-1. x=(3±√(9+4))/2=(3±√13)/2.",x=(-3±√13)/2,E04,근의 공식에서 -b에 b=-3을 그대로 대입해 -3±√13으로 계산,x=(3±√5)/2,E04,b²-4ac=9+4=13 대신 4ac=4만 계산해 9-4=5로 잘못 적용,x=(3±√13)/4,E04,분모를 2a=2 대신 4로 잘못 적용,x=(3±√11)/2,E04,b²-4ac=13을 11로 산술 계산 오류,
Q2998,E04,1,방정식,학습,x²+4x-6=0에서 판별식 b²-4ac의 값은?,40,"a=1, b=4, c=-6. b²-4ac=16-4(1)(-6)=16+24=40.",-8,E04,"c=-6의 음수 부호를 무시해 -4×1×6=-24, b²-4ac=16-24=-8로 계산",16,E04,b²=16만 계산하고 -4ac 항을 빠뜨림,28,E04,4ac=4×1×3=12로 잘못 계산해 b²-4ac=16-12=28 (c=-3으로 혼동),24,M03,-4ac=-4×1×(-6)=24만 계산하고 b²=16을 더하지 않음,
