문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q6083,W02,2,계산,학습,"A = [[1, 2], [3, 4]], B = [[0, 1], [2, 3]]일 때 AB의 (2,2) 성분은?",14,"AB의 (2,2) 성분 = A의 2행 × B의 2열 = 3×1 + 4×3 = 3 + 12 = 14이다.",4,W02,"A의 (2,2) 성분이다. AB의 (2,2) = 3×1+4×3 = 14이다.",12,W02,"4×3만 계산한 오답이다. 3×1도 더해야 한다. AB의 (2,2) = 3+12 = 14이다.",7,W02,"3+4 = 7처럼 잘못된 계산이다. AB의 (2,2) = 3×1+4×3 = 14이다.",10,W02,1×3+3×3=12처럼 잘못된 행/열을 사용한 오답이다.,
Q6084,W02,2,성질,학습,"행렬 A, B에 대해 AB = BA가 항상 성립하는가?",아니다. 행렬의 곱셈은 일반적으로 교환법칙이 성립하지 않는다.,행렬의 곱셈에서 AB와 BA는 일반적으로 다르다. AB가 정의되어도 BA가 정의되지 않을 수 있고 정의되더라도 결과가 다를 수 있다.,예. 행렬도 실수처럼 교환법칙이 성립한다.,W02,행렬 곱셈에서 교환법칙은 일반적으로 성립하지 않는다. AB ≠ BA인 경우가 많다.,예. 두 행렬이 같은 크기일 때는 교환법칙이 성립한다.,W02,같은 크기(정사각행렬)여도 AB ≠ BA인 경우가 있다.,아니다. 행렬의 곱셈은 결합법칙도 성립하지 않는다.,W02,행렬 곱셈의 결합법칙 (AB)C = A(BC)는 성립한다. 교환법칙이 불성립할 뿐이다.,예. 두 행렬이 정사각행렬이면 교환법칙이 성립한다.,W02,정사각행렬이어도 교환법칙은 일반적으로 성립하지 않는다.,
Q6085,W02,2,계산,학습,"A = [[2, 0], [1, 3]], B = [[1, 2], [0, 4]]일 때 AB의 (1,2) 성분은?",4,"AB의 (1,2) 성분 = A의 1행 × B의 2열 = 2×2 + 0×4 = 4 + 0 = 4이다.",2,W02,"A의 (1,1) × B의 (1,2) = 2×2 = 4에서 두 번째 항을 빠뜨린 오답이다. 4+0=4이다.",8,W02,"2×4처럼 A의 (1,1)과 B의 (2,2)를 곱한 오답이다. A 1행과 B 2열의 내적을 구해야 한다.",6,W02,"2+4처럼 잘못된 계산이다. AB의 (1,2) = 2×2+0×4 = 4이다.",0,W02,"A의 (1,2) × B의 (2,2) = 0×4만 계산한 오답이다. 2×2도 더해야 한다.",
Q6086,W02,2,계산,학습,"A = [[1, 0], [0, 1]], B = [[3, -2], [5, 4]]일 때 AB는?","[[3, -2], [5, 4]]","A는 2×2 단위행렬이다. 단위행렬과의 곱은 AE = EA = A이므로 AB = B = [[3,-2],[5,4]]이다.","[[1, 0], [0, 1]]",W02,단위행렬 A를 결과로 출력한 오답이다. 단위행렬은 항등원이므로 AB = B이다.,"[[3, -2], [5, 4]]는 A이다.",W02,"A = [[1,0],[0,1]]이 단위행렬이고 B = [[3,-2],[5,4]]이므로 AB = B이다.","[[3, 0], [0, 4]]",W02,"대각선 성분만 계산한 오답이다. AB = B = [[3,-2],[5,4]]이다.","[[4, -2], [5, 5]]",W02,"잘못된 계산이다. 단위행렬과의 곱은 AB = B = [[3,-2],[5,4]]이다.",
Q6090,W02,2,개념종합,진단검토,"두 행렬 A = [[1, 2], [3, 4]], B = [[1, 0], [0, 1]]에 대해 AB = BA가 성립하는가?",성립한다. B가 단위행렬이므로 AB = BA = A이다.,단위행렬 E는 임의의 정사각행렬 A에 대해 AE = EA = A가 성립한다. B = E이므로 AB = BA = A이다.,성립하지 않는다. 행렬의 곱셈에서 교환법칙은 항상 불성립한다.,W02,교환법칙은 일반적으로 불성립하지만 단위행렬과의 곱은 항상 교환법칙이 성립한다.,AB는 계산 가능하지만 BA는 정의되지 않는다.,W02,A와 B가 모두 2×2 정사각행렬이므로 AB와 BA 모두 정의된다.,AB와 BA의 크기가 달라 비교할 수 없다.,W02,두 행렬 모두 2×2이므로 AB와 BA 모두 2×2 행렬이고 비교 가능하다.,성립한다. A와 B가 같은 크기이면 교환법칙이 항상 성립한다.,W02,같은 크기여도 교환법칙은 일반적으로 불성립한다. 단위행렬이기 때문에 성립하는 것이다.,
Q6313,W02,2,행렬 곱셈,학습,"A = [[2, 1], [1, 3]], B = [[1, -1], [0, 2]]일 때 AB의 (1,2) 성분은?",0,"AB (1,2) = 2×(-1)+1×2 = -2+2 = 0",-2,W02,1열만 계산: 2×(-1)=-2,2,W02,2열만 계산: 1×2=2,3,W02,"A의 (1,2)와 B의 (2,2)만 곱해 1×2=2, 혼동해 3",-1,W02,"B의 (1,2) 성분을 그대로 선택",
Q6314,W02,2,행렬 곱셈,학습,"A = [[3, 2], [1, 0]], B = [[0, 1], [2, 3]]일 때 BA의 (2,2) 성분은?",4,"BA (2,2) = 2×2+3×0 = 4",3,W02,"B의 (2,2) 성분 3을 그대로 선택",0,W02,"A의 (2,2) 성분 0을 그대로 선택",7,W02,"AB를 계산해 AB(2,2)=1×2+0×3=2... 착오로 7",6,W02,2×3으로 같은 행의 성분끼리 곱한 오류,
Q6315,W02,2,행렬 곱셈,학습,"A = [[1, 2], [0, 1]]일 때 A²의 (1,2) 성분은?",4,"A²(1,2) = 1×2+2×1 = 4",2,W02,"A의 (1,2) 성분을 그대로 선택",3,W02,1+2=3으로 덧셈 오류,1,W02,1×2만 계산,0,W02,"(1,2)에 0이 있다고 착각",
Q6316,W02,2,행렬 곱셈,학습,"A = [[2, 1], [1, 2]]일 때 A²-3A의 (1,1) 성분은?",-1,"A²(1,1)=2×2+1×1=5, 3A(1,1)=6, 5-6=-1",5,W02,A² 계산 후 3A 빼는 것을 빠뜨림,1,W02,"A²(1,1)=5, 3A(1,1)=4로 잘못 계산해 5-4=1",0,W02,A²=3A라고 잘못 가정,-6,W02,A²를 3A라고 혼동하여 0-6=-6,
Q6361,W02,2,행렬 곱셈,진단검토,"A=[[1,2],[3,4]], B=[[2,0],[1,3]]일 때 AB의 (2,1) 성분과 BA의 (2,1) 성분의 합은?",20,"AB(2,1)=3×2+4×1=10; BA(2,1)=1×1+3×3=10; 합=20",12,W02,"AB(2,1)만 구하고 ×2로 계산 착오",14,W02,"BA(2,1)=1×3+3×3=12로 잘못 계산 후 합산 오류",7,W02,AB=BA로 가정하고 한 쪽만 계산해 합 오류,10,W02,"AB(2,1)=10만 계산하고 BA를 더하지 않음",
