문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q6087,W02,3,계산,학습,"A = [[1, 2], [3, 4]], B = [[0, 1], [1, 0]]일 때 AB - BA의 (1,2) 성분은?",-3,"AB: 1행=[0+2,1+0]=[2,1], 2행=[0+4,3+0]=[4,3]. BA: 1행=[0+3,0+4]=[3,4], 2행=[1+0,2+0]=[1,2]. AB-BA=[[2-3,1-4],[4-1,3-2]]=[[-1,-3],[3,1]]. (1,2)=-3이다.",3,W02,"BA의 (1,2)를 AB에 더한 오답이다. AB(1,2)-BA(1,2) = 1-4 = -3이다.",-1,W02,"(1,1)성분의 값이다. (1,2) = AB(1,2)-BA(1,2) = 1-4 = -3이다.",1,W02,"AB의 (1,2) 성분만 계산한 오답이다. BA(1,2) = 4를 빼야 한다.",0,W02,"AB = BA로 오해하여 0으로 계산한 오답이다. AB ≠ BA이므로 (1,2) = -3이다.",
Q6088,W02,3,계산,학습,"A² = A × A를 계산하면? (A = [[0, 1], [1, 0]])","[[1, 0], [0, 1]]","A×A: (1,1)=0×0+1×1=1, (1,2)=0×1+1×0=0, (2,1)=1×0+0×1=0, (2,2)=1×1+0×0=1. 따라서 A² = [[1,0],[0,1]] = E(단위행렬)이다.","[[0, 1], [1, 0]]",W02,"A² = A로 계산한 오답이다. A×A = [[1,0],[0,1]]이다.","[[0, 0], [0, 0]]",W02,"A²이 영행렬이라고 오해한 오답이다. A² = 단위행렬 [[1,0],[0,1]]이다.","[[1, 1], [1, 1]]",W02,"성분끼리 곱해 더하지 않고 그냥 더한 오답이다. A² = [[1,0],[0,1]]이다.","[[2, 0], [0, 2]]",W02,"A의 각 성분을 2배한 오답이다. A² = [[1,0],[0,1]]이다.",
Q6089,W02,3,응용,학습,"A = [[1, 1], [0, 1]]일 때 A² + A의 (1,2) 성분은?",3,"A² = [[1×1+1×0, 1×1+1×1],[0×1+1×0, 0×1+1×1]] = [[1,2],[0,1]]. A²+A의 (1,2) = 2+1 = 3이다.",2,W02,"A²의 (1,2) = 2만 계산하고 A의 (1,2) = 1을 더하지 않은 오답이다.",1,W02,"A의 (1,2) 성분만 계산한 오답이다. A²의 (1,2) = 2도 더해야 한다.",4,W02,"잘못된 계산이다. A²(1,2)=2, A(1,2)=1, 합=3이다.",0,W02,"계산 오류이다. A²+A의 (1,2) = 2+1 = 3이다.",
Q6317,W02,3,행렬 곱셈,학습,"A = [[1, 1], [0, 1]]일 때 A³의 (1,2) 성분은?",3,"A²=[[1,2],[0,1]], A³=A²×A=[[1,3],[0,1]], (1,2)=3",1,W02,"A의 (1,2) 성분을 그대로 선택",2,W02,"A²의 (1,2) 성분에서 계산 중단",4,W02,"A²(1,2)×2=4로 잘못 계산",0,W02,"(1,2)를 항상 0으로 오인",
Q6318,W02,3,행렬 곱셈,학습,"A = [[1, k], [0, 1]]이고 A² = [[1, 6], [0, 1]]이면 k의 값은?",3,"A²=[[1,2k],[0,1]]이므로 2k=6 → k=3",6,W02,"k=A²의 (1,2) 성분 6으로 오인",2,W02,k²=6으로 잘못 계산해 k=√6≈2로 어림,1,W02,"A의 (1,2) 성분이 곧 k=1이라고 오인",12,W02,2k=6에서 k=6×2=12로 역산 오류,
Q6319,W02,3,행렬 곱셈,학습,"A = [[1, -1], [1, -1]]일 때 A²의 (2,2) 성분은?",0,"A²(2,2) = 1×(-1)+(-1)×(-1) = -1+1 = 0",-1,W02,"A의 (2,2) 성분을 그대로 선택",1,W02,(-1)×(-1)=1만 계산,-2,W02,1×(-1)+(-1)×1=-2로 열 인덱스 혼동,2,W02,절댓값으로 1+1=2 계산,
Q6550,W02,3,계산,학습,"A = [[1, 1], [1, 0]]일 때 A²의 (1,1) 성분은?",2,"A²(1,1) = A의 1행 × A의 1열 = [1, 1]·[1, 1] = 1×1+1×1 = 2.",1,W02,"A(1,1)=1만 답한 오답이다. A²(1,1)=A의 1행·A의 1열=1+1=2이다.",3,W02,"A의 1행의 합 1+1=2에 1을 더한 오답이다. A²(1,1)=1×1+1×1=2이다.",0,W02,"잘못된 성분 조합으로 계산한 오답이다. A²(1,1)=2이다.",4,W02,"2²=4로 잘못 제곱한 오답이다. 행렬 제곱은 A×A이므로 A²(1,1)=2이다.",
Q6551,W02,3,추론,학습,"A = [[0, 1], [-1, 0]]일 때 A⁴의 결과는?","[[1, 0], [0, 1]] (단위행렬 E)","A²(1,1)=0×0+1×(-1)=-1. A²=[[-1,0],[0,-1]]=-E. A⁴=(A²)²=(-E)²=E²=E=[[1,0],[0,1]].","[[0, 1], [-1, 0]] (A와 같다)",W02,A⁴=A로 잘못 계산한 오답이다. A²=-E이므로 A⁴=E이다.,"[[-1, 0], [0, -1]] (-E)",W02,A²=-E이지만 A⁴=(A²)²=(-E)²=E이다.,"[[0, -1], [1, 0]] (-A)",W02,A³=-A이지만 A⁴=E이다. A의 거듭제곱의 주기는 4이다.,"[[1, 1], [-1, 1]]",W02,"잘못된 행렬 계산의 오답이다. A²=-E이므로 A⁴=E=[[1,0],[0,1]]이다.",
Q6831,W02,3,계산,학습,"A = [[1, 1], [0, 1]]일 때 A⁴의 (1,2) 성분은?",4,"A²=[[1,2],[0,1]], A³=[[1,3],[0,1]], A⁴=[[1,4],[0,1]]이다. (1,2) = 4이다.",1,W02,"A의 (1,2) 성분을 답한 오답이다. 반복 곱셈을 해야 한다.",2,W02,"A²의 (1,2) = 2를 A⁴와 혼동한 오답이다.",16,W02,4² = 16처럼 지수를 잘못 적용한 오답이다.,3,W02,"A³의 (1,2) = 3을 A⁴와 혼동한 오답이다.",
Q6832,W02,3,계산,학습,"A = [[2, 0], [0, 3]], B = [[0, 1], [1, 0]]일 때 AB-BA의 (1,2) 성분은?",-1,"AB=[[0,2],[3,0]], BA=[[0,3],[2,0]]이다. AB-BA=[[0,-1],[1,0]]이고 (1,2) = -1이다.",0,W02,AB=BA라고 가정한 오답이다. 대각행렬과의 곱은 교환법칙이 성립하지 않는다.,2,W02,"AB의 (1,2) = 2만 답한 오답이다.",-2,W02,부호나 계산 오류로 -2를 답한 오답이다.,1,W02,BA-AB로 부호를 반대로 계산한 오답이다.,
