문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q5417,D05,3,응용,학습,"정n각형의 한 외각의 크기가 24°일 때, 이 다각형은 몇 각형인가?",15각형,외각의 합=360°이므로 n=360÷24=15. 십오각형.,12각형,D05,360÷30=12로 다른 각도로 계산했습니다.,18각형,D05,360÷20=18로 다른 각도로 계산했습니다.,24각형,D05,한 외각의 크기를 각의 수로 잘못 계산했습니다.,10각형,D05,임의의 값으로 답했습니다.,
Q5418,D05,3,응용,학습,"정n각형의 한 내각의 크기가 156°일 때, 이 다각형은 몇 각형인가?",15각형,한 외각=180-156=24°. n=360÷24=15. 십오각형.,8각형,D05,(156-2)÷18=... 잘못된 계산으로 8각형을 답했습니다.,12각형,D05,(n-2)×180=n×156에서 잘못 계산했습니다.,18각형,D05,외각=180-156=24 대신 다른 값을 사용했습니다.,156각형,D05,내각의 크기를 각의 수로 착각했습니다.,
Q5419,D05,3,응용,학습,"n각형의 내각의 합이 외각의 합의 4배일 때, n의 값은?",10,"내각의 합=(n-2)×180, 외각의 합=360. (n-2)×180=4×360=1440 → n-2=8 → n=10.",8,D05,n-2=8에서 n=8로 착각했습니다.,6,D05,4×180=720 → (n-2)×180=720 → n=6으로 잘못 계산했습니다.,14,D05,n-2=4×3=12 → n=14 등 잘못된 계산을 했습니다.,4,D05,4배를 바로 n으로 답했습니다.,
Q5615,D05,3,계산,학습,내각의 합이 2520°인 다각형은 몇 각형인가?,십육각형,"(n-2)×180=2520, n-2=14, n=16. 십육각형",십사각형,D05,n-2=14에서 n=14로 계산함,십팔각형,D05,2520÷180+2를 잘못 계산함,십오각형,D05,n=15로 잘못 계산함,십이각형,D05,2520÷180=14를 n으로 씀,
Q5616,D05,3,계산,학습,"정n각형에서 한 내각이 한 외각의 4배일 때, 이 다각형은 몇 각형인가?",십각형,"내각+외각=180°. 4×외각+외각=180°, 외각=36°. n=360÷36=10. 십각형",팔각형,D05,외각=45°로 잘못 계산함,육각형,D05,내각=4×외각 대신 외각=4×내각으로 혼동함,십이각형,D05,외각=30°로 잘못 계산함,오각형,D05,외각=36°인데 n=5로 잘못 씀,
Q5617,D05,3,계산,학습,"오각형의 다섯 내각의 크기가 x°, (x+10)°, (x+20)°, (x+30)°, (x+40)°일 때, x의 값은?",88,"합=5x+100=540, 5x=440, x=88",90,D05,5x+100=540 대신 5x=540으로 계산함,80,D05,"5x=400, x=80으로 계산함",100,D05,내각합을 720°로 잘못 사용함,92,D05,5x+100=560으로 잘못 세움,
Q5813,D05,3,계산,학습,"다각형의 내각의 합이 외각의 합보다 900°클 때, 이 다각형은 몇 각형인가?",구각형,"(n-2)×180-360=900. (n-2)×180=1260. n-2=7, n=9이므로 구각형입니다.",칠각형,D05,외각의 합 360°을 무시하고 (n-2)×180=900으로 풀어 n=7을 구했습니다.,팔각형,D05,1260/180=7에서 n=7+1=8로 잘못 계산했습니다.,십각형,D05,계산 실수로 n=10을 도출했습니다.,육각형,D05,계산 오류로 n=6을 도출했습니다.,
Q5814,D05,3,개념,학습,n각형에서 한 꼭짓점에서 그은 대각선으로 만들 수 있는 삼각형의 수는?,n-2개,n각형을 한 꼭짓점에서 대각선으로 분할하면 n-2개의 삼각형이 생깁니다.,n개,D05,삼각형의 수를 꼭짓점의 수와 같다고 착각했습니다.,n-1개,D05,대각선의 수를 삼각형의 수로 착각했습니다.,2(n-2)개,D05,(n-2)×2로 잘못 계산했습니다.,n+2개,D05,빼기 대신 더하기 실수를 했습니다.,
Q5815,D05,3,계산,학습,내각의 합이 540°이상 720°미만인 볼록다각형은?,오각형,"(n-2)×180≥540에서 n≥5, (n-2)×180<720에서 n<6. 따라서 n=5, 오각형입니다.",사각형,D05,사각형 내각의 합 360°이 540° 이상이라고 잘못 계산했습니다.,육각형,D05,720°이 범위 내라고 착각했습니다(범위에 미포함).,사각형과 오각형 모두,D05,540° 이상을 사각형도 포함한다고 착각했습니다.,칠각형,D05,내각의 합 계산 공식을 잘못 적용했습니다.,
Q6690,D05,3,계산,학습,어떤 다각형의 내각의 합이 외각의 합보다 1440°클 때 이 다각형은 몇 각형인가?,십이각형,(n-2)×180°-360°=1440° → (n-2)×180°=1800° → n-2=10 → n=12. 십이각형.,십각형,D05,외각의 합 360°을 빼지 않고 (n-2)×180°=1440°으로 풀어 n=10을 구한 오답.,팔각형,D05,1440°÷180°=8을 n으로 혼동한 오답.,십일각형,D05,n-2=10에서 n=10+1=11로 잘못 더한 오답.,구각형,D05,계산 실수로 n=9를 도출한 오답.,
